date,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
2002-09-12,19,5,30,54,76590,93451,20715,190756
2002-09-13,43,7,46,96,76633,93497,20722,190852
2002-09-14,0,0,0,0,76633,93497,20722,190852
2002-09-15,0,1,1,2,76633,93498,20723,190854
2002-09-16,26,11,22,59,76659,93520,20734,190913
2002-09-17,32,9,25,66,76691,93545,20743,190979
2002-09-18,16,6,23,45,76707,93568,20749,191024
2002-09-19,26,6,24,56,76733,93592,20755,191080
2002-09-20,25,8,24,57,76758,93616,20763,191137
2002-09-21,0,0,0,0,76758,93616,20763,191137
2002-09-22,0,0,0,0,76758,93616,20763,191137
2002-09-23,22,8,22,52,76780,93638,20771,191189
2002-09-24,32,6,36,74,76812,93674,20777,191263
2002-09-25,27,6,29,62,76839,93703,20783,191325
2002-09-26,26,9,23,58,76865,93726,20792,191383
2002-09-27,26,18,41,85,76891,93767,20810,191468
2002-09-28,0,0,1,1,76891,93768,20810,191469
2002-09-29,0,0,0,0,76891,93768,20810,191469
2002-09-30,24,12,53,89,76915,93821,20822,191558
2002-10-01,81,22,86,189,76996,93907,20844,191747
2002-10-02,44,12,39,95,77040,93946,20856,191842
2002-10-03,75,16,53,144,77115,93999,20872,191986
2002-10-04,39,11,48,98,77154,94047,20883,192084
2002-10-05,7,0,5,12,77161,94052,20883,192096
2002-10-06,1,0,0,1,77162,94052,20883,192097
2002-10-07,149,55,165,369,77311,94217,20938,192466
2002-10-08,69,13,58,140,77380,94275,20951,192606
2002-10-09,58,18,54,130,77438,94329,20969,192736
2002-10-10,14,5,17,36,77452,94346,20974,192772
2002-10-11,33,5,36,74,77485,94382,20979,192846
2002-10-12,0,1,0,1,77485,94382,20980,192847
2002-10-13,1,0,1,2,77486,94383,20980,192849
2002-10-14,0,0,0,0,77486,94383,20980,192849
2002-10-15,25,6,20,51,77511,94403,20986,192900
2002-10-16,14,2,14,30,77525,94417,20988,192930
2002-10-17,30,7,21,58,77555,94438,20995,192988
2002-10-18,9,3,12,24,77564,94450,20998,193012
2002-10-19,1,0,0,1,77565,94450,20998,193013
2002-10-20,0,0,0,0,77565,94450,20998,193013
2002-10-21,3,2,3,8,77568,94453,21000,193021
2002-10-22,0,1,0,1,77568,94453,21001,193022
2002-10-23,2,0,4,6,77570,94457,21001,193028
2002-10-24,1,0,0,1,77571,94457,21001,193029
2002-10-25,2,0,0,2,77573,94457,21001,193031
2002-10-26,0,0,0,0,77573,94457,21001,193031
2002-10-27,0,0,0,0,77573,94457,21001,193031
2002-10-28,0,0,1,1,77573,94458,21001,193032
2002-10-29,0,0,0,0,77573,94458,21001,193032
2002-10-30,0,0,0,0,77573,94458,21001,193032
2002-10-31,1,0,0,1,77574,94458,21001,193033
2002-11-01,0,0,0,0,77574,94458,21001,193033
2002-11-02,0,0,0,0,77574,94458,21001,193033
2002-11-03,0,0,0,0,77574,94458,21001,193033
2002-11-04,0,0,1,1,77574,94459,21001,193034
2002-11-05,0,1,2,3,77574,94461,21002,193037
2002-11-06,48,10,31,89,77622,94492,21012,193126
2002-11-07,4,1,8,13,77626,94500,21013,193139
2002-11-08,6,2,4,12,77632,94504,21015,193151
2002-11-09,0,0,0,0,77632,94504,21015,193151
2002-11-10,0,0,0,0,77632,94504,21015,193151
2002-11-11,0,0,0,0,77632,94504,21015,193151
2002-11-12,8,1,19,28,77640,94523,21016,193179
2002-11-13,1,1,5,7,77641,94528,21017,193186
2002-11-14,6,1,7,14,77647,94535,21018,193200
2002-11-15,6,1,5,12,77653,94540,21019,193212
2002-11-16,0,1,1,2,77653,94541,21020,193214
2002-11-17,0,0,0,0,77653,94541,21020,193214
2002-11-18,2,4,7,13,77655,94548,21024,193227
2002-11-19,3,1,3,7,77658,94551,21025,193234
2002-11-20,3,0,2,5,77661,94553,21025,193239
2002-11-21,9,0,5,14,77670,94558,21025,193253
2002-11-22,3,1,1,5,77673,94559,21026,193258
2002-11-23,0,0,1,1,77673,94560,21026,193259
2002-11-24,0,0,0,0,77673,94560,21026,193259
2002-11-25,2,1,3,6,77675,94563,21027,193265
2002-11-26,3,3,3,9,77678,94566,21030,193274
2002-11-27,4,2,7,13,77682,94573,21032,193287
2002-11-28,0,0,0,0,77682,94573,21032,193287
2002-11-29,7,0,6,13,77689,94579,21032,193300
2002-11-30,0,0,0,0,77689,94579,21032,193300
2002-12-01,1,1,1,3,77690,94580,21033,193303
2002-12-02,10,2,5,17,77700,94585,21035,193320
2002-12-03,16,8,19,43,77716,94604,21043,193363
2002-12-04,17,6,21,44,77733,94625,21049,193407
2002-12-05,1,0,1,2,77734,94626,21049,193409
2002-12-06,20,8,26,54,77754,94652,21057,193463
2002-12-07,0,0,0,0,77754,94652,21057,193463
2002-12-08,0,0,0,0,77754,94652,21057,193463
2002-12-09,16,11,24,51,77770,94676,21068,193514
2002-12-10,10,3,12,25,77780,94688,21071,193539
2002-12-11,11,2,8,21,77791,94696,21073,193560
2002-12-12,11,2,8,21,77802,94704,21075,193581
2002-12-13,21,9,17,47,77823,94721,21084,193628
2002-12-14,1,1,1,3,77824,94722,21085,193631
2002-12-15,0,0,0,0,77824,94722,21085,193631
2002-12-16,21,2,31,54,77845,94753,21087,193685
2002-12-17,31,13,29,73,77876,94782,21100,193758
2002-12-18,24,14,42,80,77900,94824,21114,193838
2002-12-19,22,10,28,60,77922,94852,21124,193898
2002-12-20,30,18,36,84,77952,94888,21142,193982
2002-12-21,1,0,0,1,77953,94888,21142,193983
2002-12-22,0,0,0,0,77953,94888,21142,193983
2002-12-23,25,10,27,62,77978,94915,21152,194045
2002-12-24,9,6,10,25,77987,94925,21158,194070
2002-12-25,0,0,0,0,77987,94925,21158,194070
2002-12-26,15,13,27,55,78002,94952,21171,194125
2002-12-27,21,6,24,51,78023,94976,21177,194176
2002-12-28,0,0,0,0,78023,94976,21177,194176
2002-12-29,1,0,0,1,78024,94976,21177,194177
2002-12-30,38,10,55,103,78062,95031,21187,194280
2002-12-31,17,9,21,47,78079,95052,21196,194327
2003-01-01,1,4,1,6,78080,95053,21200,194333
2003-01-02,41,9,38,88,78121,95091,21209,194421
2003-01-03,17,9,23,49,78138,95114,21218,194470
2003-01-04,0,0,0,0,78138,95114,21218,194470
2003-01-05,1,0,0,1,78139,95114,21218,194471
2003-01-06,23,10,34,67,78162,95148,21228,194538
2003-01-07,14,5,27,46,78176,95175,21233,194584
2003-01-08,19,8,19,46,78195,95194,21241,194630
2003-01-09,21,7,33,61,78216,95227,21248,194691
2003-01-10,32,13,35,80,78248,95262,21261,194771
2003-01-11,0,0,0,0,78248,95262,21261,194771
2003-01-12,0,0,0,0,78248,95262,21261,194771
2003-01-13,34,8,59,101,78282,95321,21269,194872
2003-01-14,29,12,27,68,78311,95348,21281,194940
2003-01-15,22,13,31,66,78333,95379,21294,195006
2003-01-16,29,12,39,80,78362,95418,21306,195086
2003-01-17,35,8,21,64,78397,95439,21314,195150
2003-01-18,0,1,1,2,78397,95440,21315,195152
2003-01-19,0,0,1,1,78397,95441,21315,195153
2003-01-20,0,0,0,0,78397,95441,21315,195153
2003-01-21,32,8,26,66,78429,95467,21323,195219
2003-01-22,9,5,16,30,78438,95483,21328,195249
2003-01-23,27,10,38,75,78465,95521,21338,195324
2003-01-24,18,9,29,56,78483,95550,21347,195380
2003-01-25,0,0,1,1,78483,95551,21347,195381
2003-01-26,0,0,0,0,78483,95551,21347,195381
2003-01-27,22,8,17,47,78505,95568,21355,195428
2003-01-28,20,10,15,45,78525,95583,21365,195473
2003-01-29,21,8,21,50,78546,95604,21373,195523
2003-01-30,18,9,27,54,78564,95631,21382,195577
2003-01-31,10,7,16,33,78574,95647,21389,195610
2003-02-01,2,0,0,2,78576,95647,21389,195612
2003-02-02,0,0,0,0,78576,95647,21389,195612
2003-02-03,20,7,17,44,78596,95664,21396,195656
2003-02-04,11,7,27,45,78607,95691,21403,195701
2003-02-05,11,5,13,29,78618,95704,21408,195730
2003-02-06,8,8,12,28,78626,95716,21416,195758
2003-02-07,3,0,2,5,78629,95718,21416,195763
2003-02-08,0,1,2,3,78629,95720,21417,195766
2003-02-09,0,0,0,0,78629,95720,21417,195766
2003-02-10,13,6,13,32,78642,95733,21423,195798
2003-02-11,16,7,24,47,78658,95757,21430,195845
2003-02-12,14,4,18,36,78672,95775,21434,195881
2003-02-13,24,5,20,49,78696,95795,21439,195930
2003-02-14,11,0,17,28,78707,95812,21439,195958
2003-02-15,0,0,0,0,78707,95812,21439,195958
2003-02-16,0,0,0,0,78707,95812,21439,195958
2003-02-17,0,0,0,0,78707,95812,21439,195958
2003-02-18,7,3,7,17,78714,95819,21442,195975
2003-02-19,14,4,16,34,78728,95835,21446,196009
2003-02-20,8,3,6,17,78736,95841,21449,196026
2003-02-21,5,1,11,17,78741,95852,21450,196043
2003-02-22,0,0,1,1,78741,95853,21450,196044
2003-02-23,0,0,0,0,78741,95853,21450,196044
2003-02-24,15,2,11,28,78756,95864,21452,196072
2003-02-25,3,1,3,7,78759,95867,21453,196079
2003-02-26,9,5,22,36,78768,95889,21458,196115
2003-02-27,12,6,12,30,78780,95901,21464,196145
2003-02-28,8,3,14,25,78788,95915,21467,196170
2003-03-01,1,1,2,4,78789,95917,21468,196174
2003-03-02,0,0,1,1,78789,95918,21468,196175
2003-03-03,15,6,19,40,78804,95937,21474,196215
2003-03-04,10,6,18,34,78814,95955,21480,196249
2003-03-05,17,6,20,43,78831,95975,21486,196292
2003-03-06,13,6,25,44,78844,96000,21492,196336
2003-03-07,16,1,14,31,78860,96014,21493,196367
2003-03-08,0,1,1,2,78860,96015,21494,196369
2003-03-09,0,0,0,0,78860,96015,21494,196369
2003-03-10,13,2,11,26,78873,96026,21496,196395
2003-03-11,30,10,27,67,78903,96053,21506,196462
2003-03-12,14,3,16,33,78917,96069,21509,196495
2003-03-13,22,4,11,37,78939,96080,21513,196532
2003-03-14,26,5,17,48,78965,96097,21518,196580
2003-03-15,2,0,0,2,78967,96097,21518,196582
2003-03-16,0,0,0,0,78967,96097,21518,196582
2003-03-17,37,17,36,90,79004,96133,21535,196672
2003-03-18,23,6,23,52,79027,96156,21541,196724
2003-03-19,14,6,23,43,79041,96179,21547,196767
2003-03-20,41,12,35,88,79082,96214,21559,196855
2003-03-21,35,6,22,63,79117,96236,21565,196918
2003-03-22,0,0,0,0,79117,96236,21565,196918
2003-03-23,1,0,0,1,79118,96236,21565,196919
2003-03-24,22,8,15,45,79140,96251,21573,196964
2003-03-25,26,8,25,59,79166,96276,21581,197023
2003-03-26,18,7,11,36,79184,96287,21588,197059
2003-03-27,9,1,7,17,79193,96294,21589,197076
2003-03-28,10,4,7,21,79203,96301,21593,197097
2003-03-29,1,0,2,3,79204,96303,21593,197100
2003-03-30,0,0,0,0,79204,96303,21593,197100
2003-03-31,12,7,15,34,79216,96318,21600,197134
2003-04-01,13,1,8,22,79229,96326,21601,197156
2003-04-02,10,8,14,32,79239,96340,21609,197188
2003-04-03,20,9,34,63,79259,96374,21618,197251
2003-04-04,16,1,13,30,79275,96387,21619,197281
2003-04-05,0,1,0,1,79275,96387,21620,197282
2003-04-06,0,0,0,0,79275,96387,21620,197282
2003-04-07,13,4,17,34,79288,96404,21624,197316
2003-04-08,2,2,8,12,79290,96412,21626,197328
2003-04-09,11,2,18,31,79301,96430,21628,197359
2003-04-10,14,4,15,33,79315,96445,21632,197392
2003-04-11,25,13,31,69,79340,96476,21645,197461
2003-04-12,1,0,1,2,79341,96477,21645,197463
2003-04-13,0,0,0,0,79341,96477,21645,197463
2003-04-14,29,19,38,86,79370,96515,21664,197549
2003-04-15,26,16,38,80,79396,96553,21680,197629
2003-04-16,43,12,26,81,79439,96579,21692,197710
2003-04-17,31,10,25,66,79470,96604,21702,197776
2003-04-18,4,0,0,4,79474,96604,21702,197780
2003-04-19,1,0,1,2,79475,96605,21702,197782
2003-04-20,0,0,0,0,79475,96605,21702,197782
2003-04-21,67,30,92,189,79542,96697,21732,197971
2003-04-22,35,11,22,68,79577,96719,21743,198039
2003-04-23,28,7,33,68,79605,96752,21750,198107
2003-04-24,24,10,21,55,79629,96773,21760,198162
2003-04-25,5,2,8,15,79634,96781,21762,198177
2003-04-26,1,0,0,1,79635,96781,21762,198178
2003-04-27,0,0,0,0,79635,96781,21762,198178
2003-04-28,2,2,2,6,79637,96783,21764,198184
2003-04-29,4,0,3,7,79641,96786,21764,198191
2003-04-30,19,3,17,39,79660,96803,21767,198230
2003-05-01,5,3,13,21,79665,96816,21770,198251
2003-05-02,15,4,21,40,79680,96837,21774,198291
2003-05-03,0,0,0,0,79680,96837,21774,198291
2003-05-04,0,0,0,0,79680,96837,21774,198291
2003-05-05,1,1,0,2,79681,96837,21775,198293
2003-05-06,0,0,0,0,79681,96837,21775,198293
2003-05-07,0,0,1,1,79681,96838,21775,198294
2003-05-08,0,0,0,0,79681,96838,21775,198294
2003-05-09,0,1,0,1,79681,96838,21776,198295
2003-05-10,0,0,0,0,79681,96838,21776,198295
2003-05-11,0,0,0,0,79681,96838,21776,198295
2003-05-12,0,0,1,1,79681,96839,21776,198296
2003-05-13,0,0,0,0,79681,96839,21776,198296
2003-05-14,0,0,0,0,79681,96839,21776,198296
2003-05-15,0,0,0,0,79681,96839,21776,198296
2003-05-16,0,0,0,0,79681,96839,21776,198296
2003-05-17,0,0,0,0,79681,96839,21776,198296
2003-05-18,0,0,0,0,79681,96839,21776,198296
2003-05-19,2,1,4,7,79683,96843,21777,198303
2003-05-20,1,0,0,1,79684,96843,21777,198304
2003-05-21,41,15,32,88,79725,96875,21792,198392
2003-05-22,5,1,5,11,79730,96880,21793,198403
2003-05-23,8,3,7,18,79738,96887,21796,198421
2003-05-24,0,0,0,0,79738,96887,21796,198421
2003-05-25,1,0,0,1,79739,96887,21796,198422
2003-05-26,0,0,0,0,79739,96887,21796,198422
2003-05-27,9,6,4,19,79748,96891,21802,198441
2003-05-28,4,2,5,11,79752,96896,21804,198452
2003-05-29,3,1,6,10,79755,96902,21805,198462
2003-05-30,10,0,8,18,79765,96910,21805,198480
2003-05-31,1,0,1,2,79766,96911,21805,198482
2003-06-01,3,1,0,4,79769,96911,21806,198486
2003-06-02,4,1,6,11,79773,96917,21807,198497
2003-06-03,4,1,4,9,79777,96921,21808,198506
2003-06-04,16,7,9,32,79793,96930,21815,198538
2003-06-05,24,16,23,63,79817,96953,21831,198601
2003-06-06,20,11,24,55,79837,96977,21842,198656
2003-06-07,0,0,0,0,79837,96977,21842,198656
2003-06-08,1,0,0,1,79838,96977,21842,198657
2003-06-09,24,9,26,59,79862,97003,21851,198716
2003-06-10,13,4,18,35,79875,97021,21855,198751
2003-06-11,10,6,6,22,79885,97027,21861,198773
2003-06-12,8,2,11,21,79893,97038,21863,198794
2003-06-13,3,0,2,5,79896,97040,21863,198799
2003-06-14,0,0,0,0,79896,97040,21863,198799
2003-06-15,0,0,0,0,79896,97040,21863,198799
2003-06-16,23,11,33,67,79919,97073,21874,198866
2003-06-17,32,12,42,86,79951,97115,21886,198952
2003-06-18,30,16,32,78,79981,97147,21902,199030
2003-06-19,36,9,32,77,80017,97179,21911,199107
2003-06-20,17,9,18,44,80034,97197,21920,199151
2003-06-21,0,0,1,1,80034,97198,21920,199152
2003-06-22,0,0,0,0,80034,97198,21920,199152
2003-06-23,24,14,38,76,80058,97236,21934,199228
2003-06-24,9,6,16,31,80067,97252,21940,199259
2003-06-25,13,1,13,27,80080,97265,21941,199286
2003-06-26,3,1,3,7,80083,97268,21942,199293
2003-06-27,9,4,19,32,80092,97287,21946,199325
2003-06-28,1,0,0,1,80093,97287,21946,199326
2003-06-29,0,0,1,1,80093,97288,21946,199327
2003-06-30,18,5,29,52,80111,97317,21951,199379
2003-07-01,13,5,8,26,80124,97325,21956,199405
2003-07-02,24,9,25,58,80148,97350,21965,199463
2003-07-03,23,13,17,53,80171,97367,21978,199516
2003-07-04,1,0,0,1,80172,97367,21978,199517
2003-07-05,2,0,0,2,80174,97367,21978,199519
2003-07-06,0,0,0,0,80174,97367,21978,199519
2003-07-07,40,18,50,108,80214,97417,21996,199627
2003-07-08,24,4,27,55,80238,97444,22000,199682
2003-07-09,19,6,24,49,80257,97468,22006,199731
2003-07-10,46,15,31,92,80303,97499,22021,199823
2003-07-11,39,15,45,99,80342,97544,22036,199922
2003-07-12,1,0,0,1,80343,97544,22036,199923
2003-07-13,0,0,1,1,80343,97545,22036,199924
2003-07-14,8,2,10,20,80351,97555,22038,199944
2003-07-15,9,3,4,16,80360,97559,22041,199960
2003-07-16,12,2,8,22,80372,97567,22043,199982
2003-07-17,10,7,4,21,80382,97571,22050,200003
2003-07-18,4,5,6,15,80386,97577,22055,200018
2003-07-19,0,0,0,0,80386,97577,22055,200018
2003-07-20,0,0,0,0,80386,97577,22055,200018
2003-07-21,77,20,70,167,80463,97647,22075,200185
2003-07-22,5,2,4,11,80468,97651,22077,200196
2003-07-23,6,1,3,10,80474,97654,22078,200206
2003-07-24,3,1,5,9,80477,97659,22079,200215
2003-07-25,9,4,5,18,80486,97664,22083,200233
2003-07-26,0,1,1,2,80486,97665,22084,200235
2003-07-27,0,0,0,0,80486,97665,22084,200235
2003-07-28,4,2,6,12,80490,97671,22086,200247
2003-07-29,3,3,6,12,80493,97677,22089,200259
2003-07-30,2,3,3,8,80495,97680,22092,200267
2003-07-31,8,4,7,19,80503,97687,22096,200286
2003-08-01,22,6,15,43,80525,97702,22102,200329
2003-08-02,14,13,19,46,80539,97721,22115,200375
2003-08-03,17,7,14,38,80556,97735,22122,200413
2003-08-04,29,15,21,65,80585,97756,22137,200478
2003-08-05,4,1,3,8,80589,97759,22138,200486
2003-08-06,5,0,4,9,80594,97763,22138,200495
2003-08-07,13,6,10,29,80607,97773,22144,200524
2003-08-08,13,4,12,29,80620,97785,22148,200553
2003-08-09,13,3,5,21,80633,97790,22151,200574
2003-08-10,12,2,17,31,80645,97807,22153,200605
2003-08-11,16,12,17,45,80661,97824,22165,200650
2003-08-12,4,1,15,20,80665,97839,22166,200670
2003-08-13,13,2,8,23,80678,97847,22168,200693
2003-08-14,13,5,17,35,80691,97864,22173,200728
2003-08-15,24,3,17,44,80715,97881,22176,200772
2003-08-16,11,6,17,34,80726,97898,22182,200806
2003-08-17,15,3,12,30,80741,97910,22185,200836
2003-08-18,13,4,16,33,80754,97926,22189,200869
2003-08-19,5,1,5,11,80759,97931,22190,200880
2003-08-20,7,7,8,22,80766,97939,22197,200902
2003-08-21,12,6,19,37,80778,97958,22203,200939
2003-08-22,27,10,19,56,80805,97977,22213,200995
2003-08-23,12,4,23,39,80817,98000,22217,201034
2003-08-24,13,3,7,23,80830,98007,22220,201057
2003-08-25,32,5,21,58,80862,98028,22225,201115
2003-08-26,5,1,6,12,80867,98034,22226,201127
2003-08-27,6,5,7,18,80873,98041,22231,201145
2003-08-28,31,11,31,73,80904,98072,22242,201218
2003-08-29,26,5,26,57,80930,98098,22247,201275
2003-08-30,11,2,13,26,80941,98111,22249,201301
2003-08-31,21,6,25,52,80962,98136,22255,201353
2003-09-01,18,5,16,39,80980,98152,22260,201392
2003-09-02,5,1,1,7,80985,98153,22261,201399
2003-09-03,1,1,3,5,80986,98156,22262,201404
2003-09-04,21,13,32,66,81007,98188,22275,201470
2003-09-05,31,8,17,56,81038,98205,22283,201526
2003-09-06,15,6,16,37,81053,98221,22289,201563
2003-09-07,20,10,25,55,81073,98246,22299,201618
2003-09-08,23,4,17,44,81096,98263,22303,201662
2003-09-09,7,1,6,14,81103,98269,22304,201676
2003-09-10,1,1,5,7,81104,98274,22305,201683
2003-09-11,8,3,7,18,81112,98281,22308,201701
2003-09-12,26,5,18,49,81138,98299,22313,201750
2003-09-13,4,3,8,15,81142,98307,22316,201765
2003-09-14,11,8,5,24,81153,98312,22324,201789
2003-09-15,16,6,10,32,81169,98322,22330,201821
2003-09-16,3,3,22,28,81172,98344,22333,201849
2003-09-17,16,3,8,27,81188,98352,22336,201876
2003-09-18,37,13,34,84,81225,98386,22349,201960
2003-09-19,18,7,34,59,81243,98420,22356,202019
2003-09-20,22,5,20,47,81265,98440,22361,202066
2003-09-21,12,3,7,22,81277,98447,22364,202088
2003-09-22,28,10,18,56,81305,98465,22374,202144
2003-09-23,6,2,8,16,81311,98473,22376,202160
2003-09-24,8,4,15,27,81319,98488,22380,202187
2003-09-25,43,15,44,102,81362,98532,22395,202289
2003-09-26,20,8,36,64,81382,98568,22403,202353
2003-09-27,12,3,13,28,81394,98581,22406,202381
2003-09-28,12,11,16,39,81406,98597,22417,202420
2003-09-29,22,5,28,55,81428,98625,22422,202475
2003-09-30,11,3,9,23,81439,98634,22425,202498
2003-10-01,14,8,15,37,81453,98649,22433,202535
2003-10-02,49,17,45,111,81502,98694,22450,202646
2003-10-03,24,7,29,60,81526,98723,22457,202706
2003-10-04,20,10,14,44,81546,98737,22467,202750
2003-10-05,3,5,4,12,81549,98741,22472,202762
2003-10-06,173,63,251,487,81722,98992,22535,203249
2003-10-07,4,3,5,12,81726,98997,22538,203261
2003-10-08,1,2,3,6,81727,99000,22540,203267
2003-10-09,13,4,17,34,81740,99017,22544,203301
2003-10-10,7,3,19,29,81747,99036,22547,203330
2003-10-11,17,7,22,46,81764,99058,22554,203376
2003-10-12,15,6,12,33,81779,99070,22560,203409
2003-10-13,21,9,20,50,81800,99090,22569,203459
2003-10-14,1,1,4,6,81801,99094,22570,203465
2003-10-15,3,0,3,6,81804,99097,22570,203471
2003-10-16,48,27,46,121,81852,99143,22597,203592
2003-10-17,34,12,43,89,81886,99186,22609,203681
2003-10-18,29,4,39,72,81915,99225,22613,203753
2003-10-19,44,9,41,94,81959,99266,22622,203847
2003-10-20,25,6,39,70,81984,99305,22628,203917
2003-10-21,0,0,0,0,81984,99305,22628,203917
2003-10-22,0,0,0,0,81984,99305,22628,203917
2003-10-23,0,0,0,0,81984,99305,22628,203917
2003-10-24,55,29,52,136,82039,99357,22657,204053
2003-10-25,65,18,88,171,82104,99445,22675,204224
2003-10-26,47,16,48,111,82151,99493,22691,204335
2003-10-27,0,0,0,0,82151,99493,22691,204335
2003-10-28,0,0,1,1,82151,99494,22691,204336
2003-10-29,0,0,0,0,82151,99494,22691,204336
2003-10-30,12,5,17,34,82163,99511,22696,204370
2003-10-31,10,5,8,23,82173,99519,22701,204393
2003-11-01,2,1,6,9,82175,99525,22702,204402
2003-11-02,1,1,1,3,82176,99526,22703,204405
2003-11-03,0,2,0,2,82176,99526,22705,204407
2003-11-04,0,0,0,0,82176,99526,22705,204407
2003-11-05,72,21,42,135,82248,99568,22726,204542
2003-11-06,9,1,1,11,82257,99569,22727,204553
2003-11-07,11,5,13,29,82268,99582,22732,204582
2003-11-08,0,0,0,0,82268,99582,22732,204582
2003-11-09,0,0,0,0,82268,99582,22732,204582
2003-11-10,7,0,7,14,82275,99589,22732,204596
2003-11-11,0,0,0,0,82275,99589,22732,204596
2003-11-12,1,1,4,6,82276,99593,22733,204602
2003-11-13,7,0,5,12,82283,99598,22733,204614
2003-11-14,6,3,2,11,82289,99600,22736,204625
2003-11-15,4,0,0,4,82293,99600,22736,204629
2003-11-16,0,0,2,2,82293,99602,22736,204631
2003-11-17,9,4,10,23,82302,99612,22740,204654
2003-11-18,0,0,0,0,82302,99612,22740,204654
2003-11-19,2,1,1,4,82304,99613,22741,204658
2003-11-20,2,1,2,5,82306,99615,22742,204663
2003-11-21,13,3,6,22,82319,99621,22745,204685
2003-11-22,1,0,4,5,82320,99625,22745,204690
2003-11-23,0,0,0,0,82320,99625,22745,204690
2003-11-24,4,2,3,9,82324,99628,22747,204699
2003-11-25,2,1,5,8,82326,99633,22748,204707
2003-11-26,3,0,3,6,82329,99636,22748,204713
2003-11-27,0,0,1,1,82329,99637,22748,204714
2003-11-28,2,2,5,9,82331,99642,22750,204723
2003-11-29,1,0,0,1,82332,99642,22750,204724
2003-11-30,0,0,0,0,82332,99642,22750,204724
2003-12-01,2,1,3,6,82334,99645,22751,204730
2003-12-02,0,0,1,1,82334,99646,22751,204731
2003-12-03,6,1,1,8,82340,99647,22752,204739
2003-12-04,9,2,9,20,82349,99656,22754,204759
2003-12-05,7,2,8,17,82356,99664,22756,204776
2003-12-06,0,0,0,0,82356,99664,22756,204776
2003-12-07,0,0,0,0,82356,99664,22756,204776
2003-12-08,1,0,2,3,82357,99666,22756,204779
2003-12-09,4,3,2,9,82361,99668,22759,204788
2003-12-10,2,3,5,10,82363,99673,22762,204798
2003-12-11,5,5,9,19,82368,99682,22767,204817
2003-12-12,8,1,6,15,82376,99688,22768,204832
2003-12-13,0,0,0,0,82376,99688,22768,204832
2003-12-14,0,0,1,1,82376,99689,22768,204833
2003-12-15,4,4,7,15,82380,99696,22772,204848
2003-12-16,3,2,3,8,82383,99699,22774,204856
2003-12-17,9,4,7,20,82392,99706,22778,204876
2003-12-18,4,1,3,8,82396,99709,22779,204884
2003-12-19,7,2,9,18,82403,99718,22781,204902
2003-12-20,9,2,4,15,82412,99722,22783,204917
2003-12-21,20,8,11,39,82432,99733,22791,204956
2003-12-22,44,17,55,116,82476,99788,22808,205072
2003-12-23,1,3,9,13,82477,99797,22811,205085
2003-12-24,2,2,2,6,82479,99799,22813,205091
2003-12-25,37,12,40,89,82516,99839,22825,205180
2003-12-26,21,7,23,51,82537,99862,22832,205231
2003-12-27,20,4,12,36,82557,99874,22836,205267
2003-12-28,27,14,26,67,82584,99900,22850,205334
2003-12-29,32,20,28,80,82616,99928,22870,205414
2003-12-30,5,4,5,14,82621,99933,22874,205428
2003-12-31,2,1,2,5,82623,99935,22875,205433
2004-01-01,32,13,14,59,82655,99949,22888,205492
2004-01-02,35,24,36,95,82690,99985,22912,205587
2004-01-03,14,6,13,33,82704,99998,22918,205620
2004-01-04,0,0,0,0,82704,99998,22918,205620
2004-01-05,18,9,15,42,82722,100013,22927,205662
2004-01-06,5,1,3,9,82727,100016,22928,205671
2004-01-07,4,1,4,9,82731,100020,22929,205680
2004-01-08,23,8,12,43,82754,100032,22937,205723
2004-01-09,38,11,36,85,82792,100068,22948,205808
2004-01-10,18,11,32,61,82810,100100,22959,205869
2004-01-11,0,0,0,0,82810,100100,22959,205869
2004-01-12,30,11,32,73,82840,100132,22970,205942
2004-01-13,2,0,4,6,82842,100136,22970,205948
2004-01-14,3,0,5,8,82845,100141,22970,205956
2004-01-15,14,2,6,22,82859,100147,22972,205978
2004-01-16,28,12,24,64,82887,100171,22984,206042
2004-01-17,32,10,32,74,82919,100203,22994,206116
2004-01-18,34,13,22,69,82953,100225,23007,206185
2004-01-19,22,13,24,59,82975,100249,23020,206244
2004-01-20,8,4,7,19,82983,100256,23024,206263
2004-01-21,1,1,1,3,82984,100257,23025,206266
2004-01-22,40,10,29,79,83024,100286,23035,206345
2004-01-23,36,16,48,100,83060,100334,23051,206445
2004-01-24,25,7,26,58,83085,100360,23058,206503
2004-01-25,14,7,16,37,83099,100376,23065,206540
2004-01-26,15,5,21,41,83114,100397,23070,206581
2004-01-27,2,2,3,7,83116,100400,23072,206588
2004-01-28,8,2,5,15,83124,100405,23074,206603
2004-01-29,6,2,3,11,83130,100408,23076,206614
2004-01-30,25,11,39,75,83155,100447,23087,206689
2004-01-31,14,6,11,31,83169,100458,23093,206720
2004-02-01,8,3,9,20,83177,100467,23096,206740
2004-02-02,22,11,32,65,83199,100499,23107,206805
2004-02-03,10,1,12,23,83209,100511,23108,206828
2004-02-04,2,4,8,14,83211,100519,23112,206842
2004-02-05,36,11,41,88,83247,100560,23123,206930
2004-02-06,27,10,39,76,83274,100599,23133,207006
2004-02-07,14,4,18,36,83288,100617,23137,207042
2004-02-08,14,2,22,38,83302,100639,23139,207080
2004-02-09,65,22,53,140,83367,100692,23161,207220
2004-02-10,5,2,9,16,83372,100701,23163,207236
