week,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1811-08-26,0,0,0,0,6,3,3,12
1811-09-02,0,0,0,0,6,3,3,12
1811-09-09,0,0,0,0,6,3,3,12
1811-09-16,0,0,0,0,6,3,3,12
1811-09-23,0,0,0,0,6,3,3,12
1811-09-30,0,0,0,0,6,3,3,12
1811-10-07,0,0,0,0,6,3,3,12
1811-10-14,0,0,0,0,6,3,3,12
1811-10-21,0,0,0,0,6,3,3,12
1811-10-28,0,0,0,0,6,3,3,12
1811-11-04,0,0,0,0,6,3,3,12
1811-11-11,0,0,0,0,6,3,3,12
1811-11-18,0,0,0,0,6,3,3,12
1811-11-25,0,0,0,0,6,3,3,12
1811-12-02,0,0,0,0,6,3,3,12
1811-12-09,0,0,0,0,6,3,3,12
1811-12-16,0,0,0,0,6,3,3,12
1811-12-23,0,0,0,0,6,3,3,12
1811-12-30,0,0,0,0,6,3,3,12
1812-01-06,0,0,0,0,6,3,3,12
1812-01-13,0,0,0,0,6,3,3,12
1812-01-20,0,0,0,0,6,3,3,12
1812-01-27,0,0,0,0,6,3,3,12
1812-02-03,0,0,0,0,6,3,3,12
1812-02-10,0,0,0,0,6,3,3,12
1812-02-17,0,0,0,0,6,3,3,12
1812-02-24,0,0,0,0,6,3,3,12
1812-03-02,0,0,0,0,6,3,3,12
1812-03-09,0,0,0,0,6,3,3,12
1812-03-16,0,0,0,0,6,3,3,12
1812-03-23,0,0,0,0,6,3,3,12
1812-03-30,0,0,0,0,6,3,3,12
1812-04-06,0,0,0,0,6,3,3,12
1812-04-13,0,0,0,0,6,3,3,12
1812-04-20,0,0,0,0,6,3,3,12
1812-04-27,0,0,0,0,6,3,3,12
1812-05-04,0,0,0,0,6,3,3,12
1812-05-11,0,0,0,0,6,3,3,12
1812-05-18,0,0,0,0,6,3,3,12
1812-05-25,0,0,0,0,6,3,3,12
1812-06-01,0,0,0,0,6,3,3,12
1812-06-08,0,0,0,0,6,3,3,12
1812-06-15,0,0,0,0,6,3,3,12
1812-06-22,0,0,0,0,6,3,3,12
1812-06-29,0,0,0,0,6,3,3,12
1812-07-06,0,0,0,0,6,3,3,12
1812-07-13,0,0,0,0,6,3,3,12
1812-07-20,0,0,0,0,6,3,3,12
1812-07-27,0,0,0,0,6,3,3,12
1812-08-03,0,0,0,0,6,3,3,12
1812-08-10,0,0,0,0,6,3,3,12
1812-08-17,0,0,0,0,6,3,3,12
1812-08-24,0,0,0,0,6,3,3,12
1812-08-31,0,0,0,0,6,3,3,12
1812-09-07,0,0,0,0,6,3,3,12
1812-09-14,0,0,0,0,6,3,3,12
1812-09-21,0,0,0,0,6,3,3,12
1812-09-28,0,0,0,0,6,3,3,12
1812-10-05,0,0,0,0,6,3,3,12
1812-10-12,0,0,0,0,6,3,3,12
1812-10-19,0,0,0,0,6,3,3,12
1812-10-26,0,0,0,0,6,3,3,12
1812-11-02,0,0,0,0,6,3,3,12
1812-11-09,0,0,0,0,6,3,3,12
1812-11-16,0,0,0,0,6,3,3,12
1812-11-23,0,0,0,0,6,3,3,12
1812-11-30,0,0,0,0,6,3,3,12
1812-12-07,0,0,0,0,6,3,3,12
1812-12-14,0,0,0,0,6,3,3,12
1812-12-21,0,0,0,0,6,3,3,12
1812-12-28,0,0,0,0,6,3,3,12
1813-01-04,0,0,0,0,6,3,3,12
1813-01-11,0,0,0,0,6,3,3,12
1813-01-18,0,0,0,0,6,3,3,12
1813-01-25,0,0,0,0,6,3,3,12
1813-02-01,0,0,0,0,6,3,3,12
1813-02-08,0,0,0,0,6,3,3,12
1813-02-15,0,0,0,0,6,3,3,12
1813-02-22,0,0,0,0,6,3,3,12
1813-03-01,0,0,0,0,6,3,3,12
1813-03-08,0,0,0,0,6,3,3,12
1813-03-15,0,0,0,0,6,3,3,12
1813-03-22,0,0,0,0,6,3,3,12
1813-03-29,0,0,0,0,6,3,3,12
1813-04-05,0,0,0,0,6,3,3,12
1813-04-12,0,0,0,0,6,3,3,12
1813-04-19,0,0,0,0,6,3,3,12
1813-04-26,0,0,0,0,6,3,3,12
1813-05-03,0,0,0,0,6,3,3,12
1813-05-10,0,0,0,0,6,3,3,12
1813-05-17,0,0,0,0,6,3,3,12
1813-05-24,0,0,0,0,6,3,3,12
1813-05-31,0,0,0,0,6,3,3,12
1813-06-07,0,0,0,0,6,3,3,12
1813-06-14,0,0,0,0,6,3,3,12
1813-06-21,0,0,0,0,6,3,3,12
1813-06-28,0,0,0,0,6,3,3,12
1813-07-05,0,0,0,0,6,3,3,12
1813-07-12,0,0,0,0,6,3,3,12
1813-07-19,0,0,0,0,6,3,3,12
1813-07-26,0,0,0,0,6,3,3,12
1813-08-02,0,0,0,0,6,3,3,12
1813-08-09,0,0,0,0,6,3,3,12
1813-08-16,0,0,0,0,6,3,3,12
1813-08-23,0,0,0,0,6,3,3,12
1813-08-30,0,0,0,0,6,3,3,12
1813-09-06,0,0,0,0,6,3,3,12
1813-09-13,0,0,0,0,6,3,3,12
1813-09-20,0,0,0,0,6,3,3,12
1813-09-27,0,0,0,0,6,3,3,12
1813-10-04,0,0,0,0,6,3,3,12
1813-10-11,0,0,0,0,6,3,3,12
1813-10-18,0,0,0,0,6,3,3,12
1813-10-25,0,0,0,0,6,3,3,12
1813-11-01,0,0,0,0,6,3,3,12
1813-11-08,0,0,0,0,6,3,3,12
1813-11-15,0,0,0,0,6,3,3,12
1813-11-22,0,0,0,0,6,3,3,12
1813-11-29,0,0,0,0,6,3,3,12
1813-12-06,0,0,0,0,6,3,3,12
1813-12-13,0,0,0,0,6,3,3,12
1813-12-20,0,0,0,0,6,3,3,12
1813-12-27,0,0,0,0,6,3,3,12
1814-01-03,0,0,0,0,6,3,3,12
1814-01-10,0,0,0,0,6,3,3,12
1814-01-17,0,0,0,0,6,3,3,12
1814-01-24,0,0,0,0,6,3,3,12
1814-01-31,0,0,0,0,6,3,3,12
1814-02-07,0,0,0,0,6,3,3,12
1814-02-14,0,0,0,0,6,3,3,12
1814-02-21,0,0,0,0,6,3,3,12
1814-02-28,0,0,0,0,6,3,3,12
1814-03-07,0,0,0,0,6,3,3,12
1814-03-14,0,0,0,0,6,3,3,12
1814-03-21,0,0,0,0,6,3,3,12
1814-03-28,0,0,0,0,6,3,3,12
1814-04-04,0,0,0,0,6,3,3,12
1814-04-11,0,0,0,0,6,3,3,12
1814-04-18,0,0,0,0,6,3,3,12
1814-04-25,0,0,0,0,6,3,3,12
1814-05-02,0,0,0,0,6,3,3,12
1814-05-09,0,0,0,0,6,3,3,12
1814-05-16,0,0,0,0,6,3,3,12
1814-05-23,0,0,0,0,6,3,3,12
1814-05-30,0,0,0,0,6,3,3,12
1814-06-06,0,0,0,0,6,3,3,12
1814-06-13,0,0,0,0,6,3,3,12
1814-06-20,0,0,0,0,6,3,3,12
1814-06-27,0,0,0,0,6,3,3,12
1814-07-04,0,0,0,0,6,3,3,12
1814-07-11,0,0,0,0,6,3,3,12
1814-07-18,0,0,0,0,6,3,3,12
1814-07-25,0,0,0,0,6,3,3,12
1814-08-01,0,0,0,0,6,3,3,12
1814-08-08,0,0,0,0,6,3,3,12
1814-08-15,0,0,0,0,6,3,3,12
1814-08-22,0,0,0,0,6,3,3,12
1814-08-29,0,0,0,0,6,3,3,12
1814-09-05,0,0,0,0,6,3,3,12
1814-09-12,0,0,0,0,6,3,3,12
1814-09-19,0,0,0,0,6,3,3,12
1814-09-26,0,0,0,0,6,3,3,12
1814-10-03,0,0,0,0,6,3,3,12
1814-10-10,0,0,0,0,6,3,3,12
1814-10-17,0,0,0,0,6,3,3,12
1814-10-24,0,0,0,0,6,3,3,12
1814-10-31,0,0,0,0,6,3,3,12
1814-11-07,0,0,0,0,6,3,3,12
1814-11-14,0,0,0,0,6,3,3,12
1814-11-21,0,0,0,0,6,3,3,12
1814-11-28,0,0,0,0,6,3,3,12
1814-12-05,0,0,0,0,6,3,3,12
1814-12-12,0,0,0,0,6,3,3,12
1814-12-19,0,0,0,0,6,3,3,12
1814-12-26,0,0,0,0,6,3,3,12
1815-01-02,0,0,0,0,6,3,3,12
1815-01-09,0,0,0,0,6,3,3,12
1815-01-16,0,0,0,0,6,3,3,12
1815-01-23,0,0,0,0,6,3,3,12
1815-01-30,0,0,0,0,6,3,3,12
1815-02-06,0,0,0,0,6,3,3,12
1815-02-13,0,0,0,0,6,3,3,12
1815-02-20,0,0,0,0,6,3,3,12
1815-02-27,0,0,0,0,6,3,3,12
1815-03-06,0,0,0,0,6,3,3,12
1815-03-13,0,0,0,0,6,3,3,12
1815-03-20,0,0,0,0,6,3,3,12
1815-03-27,0,0,0,0,6,3,3,12
1815-04-03,0,0,0,0,6,3,3,12
1815-04-10,0,0,0,0,6,3,3,12
1815-04-17,0,0,0,0,6,3,3,12
1815-04-24,0,0,0,0,6,3,3,12
1815-05-01,0,0,0,0,6,3,3,12
1815-05-08,0,0,0,0,6,3,3,12
1815-05-15,0,0,0,0,6,3,3,12
1815-05-22,0,0,0,0,6,3,3,12
1815-05-29,0,0,0,0,6,3,3,12
1815-06-05,0,0,0,0,6,3,3,12
1815-06-12,0,0,0,0,6,3,3,12
1815-06-19,0,0,0,0,6,3,3,12
1815-06-26,0,0,0,0,6,3,3,12
1815-07-03,0,0,0,0,6,3,3,12
1815-07-10,0,0,0,0,6,3,3,12
1815-07-17,0,0,0,0,6,3,3,12
1815-07-24,0,0,0,0,6,3,3,12
1815-07-31,0,0,0,0,6,3,3,12
1815-08-07,0,0,0,0,6,3,3,12
1815-08-14,0,0,0,0,6,3,3,12
1815-08-21,0,0,0,0,6,3,3,12
1815-08-28,0,0,0,0,6,3,3,12
1815-09-04,0,0,0,0,6,3,3,12
1815-09-11,0,0,0,0,6,3,3,12
1815-09-18,0,0,0,0,6,3,3,12
1815-09-25,0,0,0,0,6,3,3,12
1815-10-02,0,0,0,0,6,3,3,12
1815-10-09,0,0,0,0,6,3,3,12
1815-10-16,0,0,0,0,6,3,3,12
1815-10-23,0,0,0,0,6,3,3,12
1815-10-30,0,0,0,0,6,3,3,12
1815-11-06,0,0,0,0,6,3,3,12
1815-11-13,0,0,0,0,6,3,3,12
1815-11-20,0,0,0,0,6,3,3,12
1815-11-27,0,0,0,0,6,3,3,12
1815-12-04,0,0,0,0,6,3,3,12
1815-12-11,0,0,0,0,6,3,3,12
1815-12-18,0,0,0,0,6,3,3,12
1815-12-25,0,0,0,0,6,3,3,12
1816-01-01,0,0,0,0,6,3,3,12
1816-01-08,0,0,0,0,6,3,3,12
1816-01-15,0,0,0,0,6,3,3,12
1816-01-22,0,0,0,0,6,3,3,12
1816-01-29,0,0,0,0,6,3,3,12
1816-02-05,0,0,0,0,6,3,3,12
1816-02-12,0,0,0,0,6,3,3,12
1816-02-19,0,0,0,0,6,3,3,12
1816-02-26,0,0,0,0,6,3,3,12
1816-03-04,0,0,0,0,6,3,3,12
1816-03-11,0,0,0,0,6,3,3,12
1816-03-18,0,0,0,0,6,3,3,12
1816-03-25,0,0,0,0,6,3,3,12
1816-04-01,0,0,0,0,6,3,3,12
1816-04-08,0,0,0,0,6,3,3,12
1816-04-15,0,0,0,0,6,3,3,12
1816-04-22,0,0,0,0,6,3,3,12
1816-04-29,0,0,0,0,6,3,3,12
1816-05-06,0,0,0,0,6,3,3,12
1816-05-13,0,0,0,0,6,3,3,12
1816-05-20,0,0,0,0,6,3,3,12
1816-05-27,0,0,0,0,6,3,3,12
1816-06-03,0,0,0,0,6,3,3,12
1816-06-10,0,0,0,0,6,3,3,12
1816-06-17,0,0,0,0,6,3,3,12
1816-06-24,0,0,0,0,6,3,3,12
1816-07-01,0,0,0,0,6,3,3,12
1816-07-08,0,0,0,0,6,3,3,12
1816-07-15,0,0,0,0,6,3,3,12
1816-07-22,0,0,0,0,6,3,3,12
1816-07-29,0,0,0,0,6,3,3,12
1816-08-05,0,0,0,0,6,3,3,12
1816-08-12,0,0,0,0,6,3,3,12
1816-08-19,0,0,0,0,6,3,3,12
1816-08-26,0,0,0,0,6,3,3,12
1816-09-02,0,0,0,0,6,3,3,12
1816-09-09,0,0,0,0,6,3,3,12
1816-09-16,0,0,0,0,6,3,3,12
1816-09-23,0,0,0,0,6,3,3,12
1816-09-30,0,0,0,0,6,3,3,12
1816-10-07,0,0,0,0,6,3,3,12
1816-10-14,0,0,0,0,6,3,3,12
1816-10-21,0,0,0,0,6,3,3,12
1816-10-28,0,0,0,0,6,3,3,12
1816-11-04,0,0,0,0,6,3,3,12
1816-11-11,0,0,0,0,6,3,3,12
1816-11-18,0,0,0,0,6,3,3,12
1816-11-25,0,0,0,0,6,3,3,12
1816-12-02,0,0,0,0,6,3,3,12
1816-12-09,0,0,0,0,6,3,3,12
1816-12-16,0,0,0,0,6,3,3,12
1816-12-23,0,0,0,0,6,3,3,12
1816-12-30,0,0,0,0,6,3,3,12
1817-01-06,0,0,0,0,6,3,3,12
1817-01-13,0,0,0,0,6,3,3,12
1817-01-20,0,0,0,0,6,3,3,12
1817-01-27,0,0,0,0,6,3,3,12
1817-02-03,0,0,0,0,6,3,3,12
1817-02-10,0,0,0,0,6,3,3,12
1817-02-17,0,0,0,0,6,3,3,12
1817-02-24,0,0,0,0,6,3,3,12
1817-03-03,0,0,0,0,6,3,3,12
1817-03-10,0,0,0,0,6,3,3,12
1817-03-17,0,0,0,0,6,3,3,12
1817-03-24,0,0,0,0,6,3,3,12
1817-03-31,0,0,0,0,6,3,3,12
1817-04-07,0,0,0,0,6,3,3,12
1817-04-14,0,0,0,0,6,3,3,12
1817-04-21,0,0,0,0,6,3,3,12
1817-04-28,0,0,0,0,6,3,3,12
1817-05-05,0,0,0,0,6,3,3,12
1817-05-12,0,0,0,0,6,3,3,12
1817-05-19,0,0,0,0,6,3,3,12
1817-05-26,0,0,0,0,6,3,3,12
1817-06-02,0,0,0,0,6,3,3,12
1817-06-09,0,0,0,0,6,3,3,12
1817-06-16,0,0,0,0,6,3,3,12
1817-06-23,0,0,0,0,6,3,3,12
1817-06-30,0,0,0,0,6,3,3,12
1817-07-07,0,0,0,0,6,3,3,12
1817-07-14,0,0,0,0,6,3,3,12
1817-07-21,0,0,0,0,6,3,3,12
1817-07-28,0,0,0,0,6,3,3,12
1817-08-04,0,0,0,0,6,3,3,12
1817-08-11,0,0,0,0,6,3,3,12
1817-08-18,0,0,0,0,6,3,3,12
1817-08-25,0,0,0,0,6,3,3,12
1817-09-01,0,0,0,0,6,3,3,12
1817-09-08,0,0,0,0,6,3,3,12
1817-09-15,0,0,0,0,6,3,3,12
1817-09-22,0,0,0,0,6,3,3,12
1817-09-29,0,0,0,0,6,3,3,12
1817-10-06,0,0,0,0,6,3,3,12
1817-10-13,0,0,0,0,6,3,3,12
1817-10-20,0,0,0,0,6,3,3,12
1817-10-27,0,0,0,0,6,3,3,12
1817-11-03,0,0,0,0,6,3,3,12
1817-11-10,0,0,0,0,6,3,3,12
1817-11-17,0,0,0,0,6,3,3,12
1817-11-24,0,0,0,0,6,3,3,12
1817-12-01,0,0,0,0,6,3,3,12
1817-12-08,0,0,0,0,6,3,3,12
1817-12-15,0,0,0,0,6,3,3,12
1817-12-22,0,0,0,0,6,3,3,12
1817-12-29,0,0,0,0,6,3,3,12
1818-01-05,0,0,0,0,6,3,3,12
1818-01-12,0,0,0,0,6,3,3,12
1818-01-19,0,0,0,0,6,3,3,12
1818-01-26,0,0,0,0,6,3,3,12
1818-02-02,0,0,0,0,6,3,3,12
1818-02-09,0,0,0,0,6,3,3,12
1818-02-16,0,0,0,0,6,3,3,12
1818-02-23,0,0,0,0,6,3,3,12
1818-03-02,0,0,0,0,6,3,3,12
1818-03-09,0,0,0,0,6,3,3,12
1818-03-16,0,0,0,0,6,3,3,12
1818-03-23,0,0,0,0,6,3,3,12
1818-03-30,0,0,0,0,6,3,3,12
1818-04-06,0,0,0,0,6,3,3,12
1818-04-13,0,0,0,0,6,3,3,12
1818-04-20,0,0,0,0,6,3,3,12
1818-04-27,0,0,0,0,6,3,3,12
1818-05-04,0,0,0,0,6,3,3,12
1818-05-11,0,0,0,0,6,3,3,12
1818-05-18,0,0,0,0,6,3,3,12
1818-05-25,0,0,0,0,6,3,3,12
1818-06-01,0,0,0,0,6,3,3,12
1818-06-08,0,0,0,0,6,3,3,12
1818-06-15,0,0,0,0,6,3,3,12
1818-06-22,0,0,0,0,6,3,3,12
1818-06-29,0,0,0,0,6,3,3,12
1818-07-06,0,0,0,0,6,3,3,12
1818-07-13,0,0,0,0,6,3,3,12
1818-07-20,0,0,0,0,6,3,3,12
1818-07-27,0,0,0,0,6,3,3,12
1818-08-03,0,0,0,0,6,3,3,12
1818-08-10,0,0,0,0,6,3,3,12
1818-08-17,0,0,0,0,6,3,3,12
1818-08-24,0,0,0,0,6,3,3,12
1818-08-31,0,0,0,0,6,3,3,12
1818-09-07,0,0,0,0,6,3,3,12
1818-09-14,0,0,0,0,6,3,3,12
1818-09-21,0,0,0,0,6,3,3,12
1818-09-28,0,0,0,0,6,3,3,12
1818-10-05,0,0,0,0,6,3,3,12
1818-10-12,0,0,0,0,6,3,3,12
1818-10-19,0,0,0,0,6,3,3,12
1818-10-26,0,0,0,0,6,3,3,12
1818-11-02,0,0,0,0,6,3,3,12
1818-11-09,0,0,0,0,6,3,3,12
1818-11-16,0,0,0,0,6,3,3,12
1818-11-23,0,0,0,0,6,3,3,12
1818-11-30,0,0,0,0,6,3,3,12
1818-12-07,0,0,0,0,6,3,3,12
1818-12-14,0,0,0,0,6,3,3,12
1818-12-21,0,0,0,0,6,3,3,12
1818-12-28,0,0,0,0,6,3,3,12
1819-01-04,0,0,0,0,6,3,3,12
1819-01-11,0,0,0,0,6,3,3,12
1819-01-18,0,0,0,0,6,3,3,12
1819-01-25,0,0,0,0,6,3,3,12
1819-02-01,0,0,0,0,6,3,3,12
1819-02-08,0,0,0,0,6,3,3,12
1819-02-15,0,0,0,0,6,3,3,12
1819-02-22,0,0,0,0,6,3,3,12
1819-03-01,0,0,0,0,6,3,3,12
1819-03-08,0,0,0,0,6,3,3,12
1819-03-15,0,0,0,0,6,3,3,12
1819-03-22,0,0,0,0,6,3,3,12
1819-03-29,0,0,0,0,6,3,3,12
1819-04-05,0,0,0,0,6,3,3,12
1819-04-12,0,0,0,0,6,3,3,12
1819-04-19,0,0,0,0,6,3,3,12
1819-04-26,0,0,0,0,6,3,3,12
1819-05-03,0,0,0,0,6,3,3,12
1819-05-10,0,0,0,0,6,3,3,12
1819-05-17,0,0,0,0,6,3,3,12
1819-05-24,0,0,0,0,6,3,3,12
1819-05-31,0,0,0,0,6,3,3,12
1819-06-07,0,0,0,0,6,3,3,12
1819-06-14,0,0,0,0,6,3,3,12
1819-06-21,0,0,0,0,6,3,3,12
1819-06-28,0,0,0,0,6,3,3,12
1819-07-05,0,0,0,0,6,3,3,12
1819-07-12,0,0,0,0,6,3,3,12
1819-07-19,0,0,0,0,6,3,3,12
1819-07-26,0,0,0,0,6,3,3,12
1819-08-02,0,0,0,0,6,3,3,12
1819-08-09,0,0,0,0,6,3,3,12
1819-08-16,0,0,0,0,6,3,3,12
1819-08-23,0,0,0,0,6,3,3,12
1819-08-30,0,0,0,0,6,3,3,12
1819-09-06,0,0,0,0,6,3,3,12
1819-09-13,0,0,0,0,6,3,3,12
1819-09-20,0,0,0,0,6,3,3,12
1819-09-27,0,0,0,0,6,3,3,12
1819-10-04,0,0,0,0,6,3,3,12
1819-10-11,0,0,0,0,6,3,3,12
1819-10-18,0,0,0,0,6,3,3,12
1819-10-25,0,0,0,0,6,3,3,12
1819-11-01,0,0,0,0,6,3,3,12
1819-11-08,0,0,0,0,6,3,3,12
1819-11-15,0,0,0,0,6,3,3,12
1819-11-22,0,0,0,0,6,3,3,12
1819-11-29,0,0,0,0,6,3,3,12
1819-12-06,0,0,0,0,6,3,3,12
1819-12-13,0,0,0,0,6,3,3,12
1819-12-20,0,0,0,0,6,3,3,12
1819-12-27,0,0,0,0,6,3,3,12
1820-01-03,0,0,0,0,6,3,3,12
1820-01-10,0,0,0,0,6,3,3,12
1820-01-17,0,0,0,0,6,3,3,12
1820-01-24,0,0,0,0,6,3,3,12
1820-01-31,0,0,0,0,6,3,3,12
1820-02-07,0,0,0,0,6,3,3,12
1820-02-14,0,0,0,0,6,3,3,12
1820-02-21,0,0,0,0,6,3,3,12
1820-02-28,0,0,0,0,6,3,3,12
1820-03-06,0,0,0,0,6,3,3,12
1820-03-13,0,0,0,0,6,3,3,12
1820-03-20,0,0,0,0,6,3,3,12
1820-03-27,0,0,0,0,6,3,3,12
1820-04-03,0,0,0,0,6,3,3,12
1820-04-10,0,0,0,0,6,3,3,12
1820-04-17,0,0,0,0,6,3,3,12
1820-04-24,0,0,0,0,6,3,3,12
1820-05-01,0,0,0,0,6,3,3,12
1820-05-08,0,0,0,0,6,3,3,12
1820-05-15,0,0,0,0,6,3,3,12
1820-05-22,0,0,0,0,6,3,3,12
1820-05-29,0,0,0,0,6,3,3,12
1820-06-05,0,0,0,0,6,3,3,12
1820-06-12,0,0,0,0,6,3,3,12
1820-06-19,0,0,0,0,6,3,3,12
1820-06-26,0,0,0,0,6,3,3,12
1820-07-03,0,0,0,0,6,3,3,12
1820-07-10,0,0,0,0,6,3,3,12
1820-07-17,0,0,0,0,6,3,3,12
1820-07-24,0,0,0,0,6,3,3,12
1820-07-31,0,0,0,0,6,3,3,12
1820-08-07,0,0,0,0,6,3,3,12
1820-08-14,0,0,0,0,6,3,3,12
1820-08-21,0,0,0,0,6,3,3,12
1820-08-28,0,0,0,0,6,3,3,12
1820-09-04,0,0,0,0,6,3,3,12
1820-09-11,0,0,0,0,6,3,3,12
1820-09-18,0,0,0,0,6,3,3,12
1820-09-25,0,0,0,0,6,3,3,12
1820-10-02,0,0,0,0,6,3,3,12
1820-10-09,0,0,0,0,6,3,3,12
1820-10-16,0,0,0,0,6,3,3,12
1820-10-23,0,0,0,0,6,3,3,12
1820-10-30,0,0,0,0,6,3,3,12
1820-11-06,0,0,0,0,6,3,3,12
1820-11-13,0,0,0,0,6,3,3,12
1820-11-20,0,0,0,0,6,3,3,12
1820-11-27,0,0,0,0,6,3,3,12
1820-12-04,0,0,0,0,6,3,3,12
1820-12-11,0,0,0,0,6,3,3,12
1820-12-18,0,0,0,0,6,3,3,12
1820-12-25,0,0,0,0,6,3,3,12
1821-01-01,0,0,0,0,6,3,3,12
1821-01-08,0,0,0,0,6,3,3,12
1821-01-15,0,0,0,0,6,3,3,12
1821-01-22,0,0,0,0,6,3,3,12
1821-01-29,0,0,0,0,6,3,3,12
1821-02-05,0,0,0,0,6,3,3,12
1821-02-12,0,0,0,0,6,3,3,12
1821-02-19,0,0,0,0,6,3,3,12
1821-02-26,0,0,0,0,6,3,3,12
1821-03-05,0,0,0,0,6,3,3,12
1821-03-12,0,0,0,0,6,3,3,12
1821-03-19,0,0,0,0,6,3,3,12
1821-03-26,0,0,0,0,6,3,3,12
1821-04-02,0,0,0,0,6,3,3,12
1821-04-09,0,0,0,0,6,3,3,12
1821-04-16,0,0,0,0,6,3,3,12
1821-04-23,0,0,0,0,6,3,3,12
1821-04-30,0,0,0,0,6,3,3,12
1821-05-07,0,0,0,0,6,3,3,12
1821-05-14,0,0,0,0,6,3,3,12
1821-05-21,0,0,0,0,6,3,3,12
1821-05-28,0,0,0,0,6,3,3,12
1821-06-04,0,0,0,0,6,3,3,12
1821-06-11,0,0,0,0,6,3,3,12
1821-06-18,0,0,0,0,6,3,3,12
1821-06-25,0,0,0,0,6,3,3,12
1821-07-02,0,0,0,0,6,3,3,12
1821-07-09,0,0,0,0,6,3,3,12
1821-07-16,0,0,0,0,6,3,3,12
1821-07-23,0,0,0,0,6,3,3,12
1821-07-30,0,0,0,0,6,3,3,12
1821-08-06,0,0,0,0,6,3,3,12
1821-08-13,0,0,0,0,6,3,3,12
1821-08-20,0,0,0,0,6,3,3,12
1821-08-27,0,0,0,0,6,3,3,12
1821-09-03,0,0,0,0,6,3,3,12
1821-09-10,0,0,0,0,6,3,3,12
1821-09-17,0,0,0,0,6,3,3,12
1821-09-24,0,0,0,0,6,3,3,12
1821-10-01,0,0,0,0,6,3,3,12
1821-10-08,0,0,0,0,6,3,3,12
1821-10-15,0,0,0,0,6,3,3,12
1821-10-22,0,0,0,0,6,3,3,12
1821-10-29,0,0,0,0,6,3,3,12
1821-11-05,0,0,0,0,6,3,3,12
1821-11-12,0,0,0,0,6,3,3,12
1821-11-19,0,0,0,0,6,3,3,12
1821-11-26,0,0,0,0,6,3,3,12
1821-12-03,0,0,0,0,6,3,3,12
1821-12-10,0,0,0,0,6,3,3,12
1821-12-17,0,0,0,0,6,3,3,12
1821-12-24,0,0,0,0,6,3,3,12
1821-12-31,0,0,0,0,6,3,3,12
1822-01-07,0,0,0,0,6,3,3,12
1822-01-14,0,0,0,0,6,3,3,12
1822-01-21,0,0,0,0,6,3,3,12
1822-01-28,0,0,0,0,6,3,3,12
1822-02-04,0,0,0,0,6,3,3,12
1822-02-11,0,0,0,0,6,3,3,12
1822-02-18,0,0,0,0,6,3,3,12
1822-02-25,0,0,0,0,6,3,3,12
1822-03-04,0,0,0,0,6,3,3,12
1822-03-11,0,0,0,0,6,3,3,12
1822-03-18,0,0,0,0,6,3,3,12
1822-03-25,0,0,0,0,6,3,3,12
1822-04-01,0,0,0,0,6,3,3,12
1822-04-08,0,0,0,0,6,3,3,12
1822-04-15,0,0,0,0,6,3,3,12
1822-04-22,0,0,0,0,6,3,3,12
1822-04-29,0,0,0,0,6,3,3,12
1822-05-06,0,0,0,0,6,3,3,12
1822-05-13,0,0,0,0,6,3,3,12
1822-05-20,0,0,0,0,6,3,3,12
1822-05-27,0,0,0,0,6,3,3,12
1822-06-03,0,0,0,0,6,3,3,12
1822-06-10,0,0,0,0,6,3,3,12
1822-06-17,0,0,0,0,6,3,3,12
1822-06-24,0,0,0,0,6,3,3,12
1822-07-01,0,0,0,0,6,3,3,12
1822-07-08,0,0,0,0,6,3,3,12
1822-07-15,0,0,0,0,6,3,3,12
1822-07-22,0,0,0,0,6,3,3,12
1822-07-29,0,0,0,0,6,3,3,12
1822-08-05,0,0,0,0,6,3,3,12
1822-08-12,0,0,0,0,6,3,3,12
1822-08-19,0,0,0,0,6,3,3,12
1822-08-26,0,0,0,0,6,3,3,12
1822-09-02,0,0,0,0,6,3,3,12
1822-09-09,0,0,0,0,6,3,3,12
1822-09-16,0,0,0,0,6,3,3,12
1822-09-23,0,0,0,0,6,3,3,12
1822-09-30,0,0,0,0,6,3,3,12
1822-10-07,0,0,0,0,6,3,3,12
1822-10-14,0,0,0,0,6,3,3,12
1822-10-21,0,0,0,0,6,3,3,12
1822-10-28,0,0,0,0,6,3,3,12
1822-11-04,0,0,0,0,6,3,3,12
1822-11-11,0,0,0,0,6,3,3,12
1822-11-18,0,0,0,0,6,3,3,12
1822-11-25,0,0,0,0,6,3,3,12
1822-12-02,0,0,0,0,6,3,3,12
1822-12-09,0,0,0,0,6,3,3,12
1822-12-16,0,0,0,0,6,3,3,12
1822-12-23,0,0,0,0,6,3,3,12
1822-12-30,0,0,0,0,6,3,3,12
1823-01-06,0,0,0,0,6,3,3,12
1823-01-13,0,0,0,0,6,3,3,12
1823-01-20,0,0,0,0,6,3,3,12
1823-01-27,0,0,0,0,6,3,3,12
1823-02-03,0,0,0,0,6,3,3,12
1823-02-10,0,0,0,0,6,3,3,12
1823-02-17,0,0,0,0,6,3,3,12
1823-02-24,0,0,0,0,6,3,3,12
1823-03-03,0,0,0,0,6,3,3,12
1823-03-10,0,0,0,0,6,3,3,12
1823-03-17,0,0,0,0,6,3,3,12
1823-03-24,0,0,0,0,6,3,3,12
1823-03-31,0,0,0,0,6,3,3,12
1823-04-07,0,0,0,0,6,3,3,12
